Report Date:;15/05/2024 13:38:14
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240515-WS-BourgetB-05-2024_2024-05-15_13-38-05-073.wsl
Create Date;15/05/2024 13:37:05

Device Properties
Device;Level TROLL 400
Site;Bourget
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;50
Used Battery;15

Log Configuration
;Log Name;240515-WS-BourgetB-05-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;15/05/2024 10:36:48 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;966.732 (mBar)
;Depth of Probe:;-0.00698517 (m)
;Head Pressure:;-0.684326 (mBar)
;Temperature:;20.1221 (C)



Log Notes:
Date and Time;Note
15/05/2024 10:37:02;Used Battery: 15% Used Memory: 53%   User Name: clt-sonde
15/05/2024 10:37:14;Manual Start Command
15/05/2024 13:31:27;Used Battery: 15% Used Memory: 56%   User Name: clt-sonde
15/05/2024 13:31:29;Manual Stop Command


Log Data:
Record Count;10446

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
15/05/2024 13:13:30;    9376.000;                                  29.352;
15/05/2024 13:13:31;    9377.000;                                  28.883;
15/05/2024 13:13:32;    9378.000;                                  28.412;
15/05/2024 13:13:33;    9379.000;                                  27.980;
15/05/2024 13:13:34;    9380.000;                                  27.452;
15/05/2024 13:13:35;    9381.000;                                  27.049;
15/05/2024 13:13:36;    9382.000;                                  26.525;
15/05/2024 13:13:37;    9383.000;                                  26.071;
15/05/2024 13:13:38;    9384.000;                                  25.604;
15/05/2024 13:13:39;    9385.000;                                  25.138;
15/05/2024 13:13:40;    9386.000;                                  24.678;
15/05/2024 13:13:41;    9387.000;                                  24.225;
15/05/2024 13:13:42;    9388.000;                                  23.709;
15/05/2024 13:13:43;    9389.000;                                  23.307;
15/05/2024 13:13:44;    9390.000;                                  22.789;
15/05/2024 13:13:45;    9391.000;                                  22.366;
15/05/2024 13:13:46;    9392.000;                                  21.933;
15/05/2024 13:13:47;    9393.000;                                  21.418;
15/05/2024 13:13:48;    9394.000;                                  21.012;
15/05/2024 13:13:49;    9395.000;                                  20.528;
15/05/2024 13:13:50;    9396.000;                                  20.077;
15/05/2024 13:13:51;    9397.000;                                  19.583;
15/05/2024 13:13:52;    9398.000;                                  19.170;
15/05/2024 13:13:53;    9399.000;                                  18.744;
15/05/2024 13:13:54;    9400.000;                                  18.241;
15/05/2024 13:13:55;    9401.000;                                  17.826;
15/05/2024 13:13:56;    9402.000;                                  17.285;
15/05/2024 13:13:57;    9403.000;                                  16.893;
15/05/2024 13:13:58;    9404.000;                                  16.377;
15/05/2024 13:13:59;    9405.000;                                  16.009;
15/05/2024 13:14:00;    9406.000;                                  15.492;
15/05/2024 13:14:01;    9407.000;                                  15.038;
15/05/2024 13:14:02;    9408.000;                                  14.563;
15/05/2024 13:14:03;    9409.000;                                  14.156;
15/05/2024 13:14:04;    9410.000;                                  13.670;
15/05/2024 13:14:05;    9411.000;                                  13.253;
15/05/2024 13:14:06;    9412.000;                                  12.842;
15/05/2024 13:14:07;    9413.000;                                  12.356;
15/05/2024 13:14:08;    9414.000;                                  11.962;
15/05/2024 13:14:09;    9415.000;                                  11.445;
15/05/2024 13:14:10;    9416.000;                                  11.071;
15/05/2024 13:14:11;    9417.000;                                  10.609;
15/05/2024 13:14:12;    9418.000;                                  10.149;
15/05/2024 13:14:13;    9419.000;                                   9.682;
15/05/2024 13:14:14;    9420.000;                                   9.298;
15/05/2024 13:14:15;    9421.000;                                   8.779;
15/05/2024 13:14:16;    9422.000;                                   8.361;
15/05/2024 13:14:17;    9423.000;                                   7.958;
15/05/2024 13:14:18;    9424.000;                                   7.484;
15/05/2024 13:14:19;    9425.000;                                   7.040;
15/05/2024 13:14:20;    9426.000;                                   6.565;
15/05/2024 13:14:21;    9427.000;                                   6.128;
15/05/2024 13:14:22;    9428.000;                                   5.687;
15/05/2024 13:14:23;    9429.000;                                   5.180;
15/05/2024 13:14:24;    9430.000;                                   4.764;
15/05/2024 13:14:25;    9431.000;                                   4.288;
15/05/2024 13:14:26;    9432.000;                                   3.861;
15/05/2024 13:14:27;    9433.000;                                   3.315;
15/05/2024 13:14:28;    9434.000;                                   2.917;
15/05/2024 13:14:29;    9435.000;                                   2.429;
15/05/2024 13:14:30;    9436.000;                                   2.002;
15/05/2024 13:14:31;    9437.000;                                   1.505;
15/05/2024 13:14:32;    9438.000;                                   1.096;
15/05/2024 13:14:33;    9439.000;                                   0.568;
15/05/2024 13:14:34;    9440.000;                                   0.235;
15/05/2024 13:14:35;    9441.000;                                   0.126;
15/05/2024 13:14:36;    9442.000;                                   0.088;
15/05/2024 13:14:37;    9443.000;                                   0.135;
15/05/2024 13:14:38;    9444.000;                                   0.177;
15/05/2024 13:14:39;    9445.000;                                   0.184;
15/05/2024 13:14:40;    9446.000;                                   0.160;
15/05/2024 13:14:41;    9447.000;                                   0.139;
15/05/2024 13:14:42;    9448.000;                                   0.151;
15/05/2024 13:14:43;    9449.000;                                   0.182;
15/05/2024 13:14:44;    9450.000;                                   0.151;
15/05/2024 13:14:45;    9451.000;                                   0.142;
15/05/2024 13:14:46;    9452.000;                                   0.206;
15/05/2024 13:14:47;    9453.000;                                   0.158;
15/05/2024 13:14:48;    9454.000;                                   0.132;
15/05/2024 13:14:49;    9455.000;                                   0.150;
15/05/2024 13:14:50;    9456.000;                                   0.184;
15/05/2024 13:14:51;    9457.000;                                   0.133;
15/05/2024 13:14:52;    9458.000;                                   0.170;
15/05/2024 13:14:53;    9459.000;                                   0.139;
15/05/2024 13:14:54;    9460.000;                                   0.146;
15/05/2024 13:14:55;    9461.000;                                   0.182;
15/05/2024 13:14:56;    9462.000;                                   0.189;
15/05/2024 13:14:57;    9463.000;                                   0.201;
15/05/2024 13:14:58;    9464.000;                                   0.155;
15/05/2024 13:14:59;    9465.000;                                   0.140;
15/05/2024 13:15:00;    9466.000;                                   0.111;
15/05/2024 13:15:01;    9467.000;                                   0.218;
15/05/2024 13:15:02;    9468.000;                                   0.224;
15/05/2024 13:15:03;    9469.000;                                   0.188;
15/05/2024 13:15:04;    9470.000;                                  -0.021;
15/05/2024 13:15:05;    9471.000;                                  -0.018;
15/05/2024 13:15:06;    9472.000;                                  -0.023;
15/05/2024 13:15:07;    9473.000;                                  -0.036;
15/05/2024 13:15:08;    9474.000;                                   0.001;
15/05/2024 13:15:09;    9475.000;                                  -0.017;
15/05/2024 13:15:10;    9476.000;                                  -0.045;
15/05/2024 13:15:11;    9477.000;                                  -0.021;
15/05/2024 13:15:12;    9478.000;                                  -0.017;
15/05/2024 13:15:13;    9479.000;                                  -0.014;
15/05/2024 13:15:14;    9480.000;                                  -0.007;
15/05/2024 13:15:15;    9481.000;                                  -0.028;
15/05/2024 13:15:16;    9482.000;                                  -0.014;
15/05/2024 13:15:17;    9483.000;                                  -0.017;
15/05/2024 13:15:18;    9484.000;                                  -0.024;
15/05/2024 13:15:19;    9485.000;                                   0.015;
15/05/2024 13:15:20;    9486.000;                                   0.004;
15/05/2024 13:15:21;    9487.000;                                   0.008;
15/05/2024 13:15:22;    9488.000;                                  -0.016;
15/05/2024 13:15:23;    9489.000;                                  -0.023;
15/05/2024 13:15:24;    9490.000;                                  -0.016;
15/05/2024 13:15:25;    9491.000;                                  -0.008;
15/05/2024 13:15:26;    9492.000;                                   0.013;
15/05/2024 13:15:27;    9493.000;                                  -0.021;
15/05/2024 13:15:28;    9494.000;                                  -0.035;
15/05/2024 13:15:29;    9495.000;                                  -0.024;
15/05/2024 13:15:30;    9496.000;                                  -0.010;
15/05/2024 13:15:31;    9497.000;                                  -0.030;
15/05/2024 13:15:32;    9498.000;                                  -0.020;
15/05/2024 13:15:33;    9499.000;                                  -0.043;
15/05/2024 13:15:34;    9500.000;                                  -0.015;
15/05/2024 13:15:35;    9501.000;                                  -0.008;
15/05/2024 13:15:36;    9502.000;                                  -0.028;
15/05/2024 13:15:37;    9503.000;                                  -0.004;
15/05/2024 13:15:38;    9504.000;                                  -0.028;
15/05/2024 13:15:39;    9505.000;                                  -0.010;
15/05/2024 13:15:40;    9506.000;                                   0.005;
15/05/2024 13:15:41;    9507.000;                                  -0.026;
15/05/2024 13:15:42;    9508.000;                                  -0.009;
15/05/2024 13:15:43;    9509.000;                                  -0.016;
15/05/2024 13:15:44;    9510.000;                                  -0.022;
15/05/2024 13:15:45;    9511.000;                                  -0.015;
15/05/2024 13:15:46;    9512.000;                                  -0.022;
15/05/2024 13:15:47;    9513.000;                                  -0.028;
15/05/2024 13:15:48;    9514.000;                                  -0.018;
15/05/2024 13:15:49;    9515.000;                                  -0.024;
15/05/2024 13:15:50;    9516.000;                                  -0.048;
15/05/2024 13:15:51;    9517.000;                                  -0.013;
15/05/2024 13:15:52;    9518.000;                                  -0.026;
15/05/2024 13:15:53;    9519.000;                                   0.016;
15/05/2024 13:15:54;    9520.000;                                  -0.026;
15/05/2024 13:15:55;    9521.000;                                  -0.050;
15/05/2024 13:15:56;    9522.000;                                  -0.001;
15/05/2024 13:15:57;    9523.000;                                  -0.015;
15/05/2024 13:15:58;    9524.000;                                  -0.028;
15/05/2024 13:15:59;    9525.000;                                  -0.007;
15/05/2024 13:16:00;    9526.000;                                  -0.028;
15/05/2024 13:16:01;    9527.000;                                  -0.003;
15/05/2024 13:16:02;    9528.000;                                  -0.031;
15/05/2024 13:16:03;    9529.000;                                  -0.010;
15/05/2024 13:16:04;    9530.000;                                  -0.020;
15/05/2024 13:16:05;    9531.000;                                  -0.023;
15/05/2024 13:16:06;    9532.000;                                  -0.030;
15/05/2024 13:16:07;    9533.000;                                  -0.022;
15/05/2024 13:16:08;    9534.000;                                  -0.019;
15/05/2024 13:16:09;    9535.000;                                  -0.046;
15/05/2024 13:16:10;    9536.000;                                  -0.025;
15/05/2024 13:16:11;    9537.000;                                  -0.004;
15/05/2024 13:16:12;    9538.000;                                  -0.021;
15/05/2024 13:16:13;    9539.000;                                  -0.007;
15/05/2024 13:16:14;    9540.000;                                  -0.020;
15/05/2024 13:16:15;    9541.000;                                  -0.024;
15/05/2024 13:16:16;    9542.000;                                  -0.020;
15/05/2024 13:16:17;    9543.000;                                   0.011;
15/05/2024 13:16:18;    9544.000;                                  -0.013;
15/05/2024 13:16:19;    9545.000;                                   0.008;
15/05/2024 13:16:20;    9546.000;                                  -0.044;
15/05/2024 13:16:21;    9547.000;                                  -0.033;
15/05/2024 13:16:22;    9548.000;                                  -0.032;
15/05/2024 13:16:23;    9549.000;                                  -0.022;
15/05/2024 13:16:24;    9550.000;                                   0.006;
15/05/2024 13:16:25;    9551.000;                                  -0.015;
15/05/2024 13:16:26;    9552.000;                                  -0.018;
15/05/2024 13:16:27;    9553.000;                                  -0.031;
15/05/2024 13:16:28;    9554.000;                                  -0.028;
15/05/2024 13:16:29;    9555.000;                                  -0.003;
15/05/2024 13:16:30;    9556.000;                                   0.004;
15/05/2024 13:16:31;    9557.000;                                  -0.023;
15/05/2024 13:16:32;    9558.000;                                  -0.020;
15/05/2024 13:16:33;    9559.000;                                  -0.013;
15/05/2024 13:16:34;    9560.000;                                  -0.034;
15/05/2024 13:16:35;    9561.000;                                  -0.022;
15/05/2024 13:16:36;    9562.000;                                  -0.019;
15/05/2024 13:16:37;    9563.000;                                  -0.033;
15/05/2024 13:16:38;    9564.000;                                   0.005;
15/05/2024 13:16:39;    9565.000;                                  -0.022;
15/05/2024 13:16:40;    9566.000;                                  -0.012;
15/05/2024 13:16:41;    9567.000;                                  -0.033;
15/05/2024 13:16:42;    9568.000;                                  -0.021;
15/05/2024 13:16:43;    9569.000;                                  -0.004;
15/05/2024 13:16:44;    9570.000;                                  -0.042;
15/05/2024 13:16:45;    9571.000;                                   0.017;
15/05/2024 13:16:46;    9572.000;                                  -0.001;
15/05/2024 13:16:47;    9573.000;                                  -0.007;
15/05/2024 13:16:48;    9574.000;                                  -0.013;
15/05/2024 13:16:49;    9575.000;                                  -0.024;
15/05/2024 13:16:50;    9576.000;                                  -0.031;
15/05/2024 13:16:51;    9577.000;                                  -0.006;
15/05/2024 13:16:52;    9578.000;                                  -0.006;
15/05/2024 13:16:53;    9579.000;                                  -0.006;
15/05/2024 13:16:54;    9580.000;                                  -0.031;
15/05/2024 13:16:55;    9581.000;                                  -0.013;
15/05/2024 13:16:56;    9582.000;                                  -0.002;
15/05/2024 13:16:57;    9583.000;                                  -0.026;
15/05/2024 13:16:58;    9584.000;                                  -0.016;
15/05/2024 13:16:59;    9585.000;                                  -0.057;
15/05/2024 13:17:00;    9586.000;                                  -0.029;
15/05/2024 13:17:01;    9587.000;                                  -0.001;
15/05/2024 13:17:02;    9588.000;                                  -0.015;
15/05/2024 13:17:03;    9589.000;                                   0.002;
15/05/2024 13:17:04;    9590.000;                                  -0.018;
15/05/2024 13:17:05;    9591.000;                                  -0.022;
15/05/2024 13:17:06;    9592.000;                                  -0.008;
15/05/2024 13:17:07;    9593.000;                                  -0.011;
15/05/2024 13:17:08;    9594.000;                                  -0.032;
15/05/2024 13:17:09;    9595.000;                                  -0.017;
15/05/2024 13:17:10;    9596.000;                                  -0.021;
15/05/2024 13:17:11;    9597.000;                                  -0.038;
15/05/2024 13:17:12;    9598.000;                                  -0.042;
15/05/2024 13:17:13;    9599.000;                                  -0.028;
15/05/2024 13:17:14;    9600.000;                                  -0.031;
15/05/2024 13:17:15;    9601.000;                                  -0.023;
15/05/2024 13:17:16;    9602.000;                                  -0.041;
15/05/2024 13:17:17;    9603.000;                                  -0.013;
15/05/2024 13:17:18;    9604.000;                                  -0.017;
15/05/2024 13:17:19;    9605.000;                                  -0.017;
15/05/2024 13:17:20;    9606.000;                                  -0.023;
15/05/2024 13:17:21;    9607.000;                                   0.011;
15/05/2024 13:17:22;    9608.000;                                   0.005;
15/05/2024 13:17:23;    9609.000;                                  -0.027;
15/05/2024 13:17:24;    9610.000;                                   0.001;
15/05/2024 13:17:25;    9611.000;                                  -0.016;
15/05/2024 13:17:26;    9612.000;                                   0.009;
15/05/2024 13:17:27;    9613.000;                                  -0.005;
15/05/2024 13:17:28;    9614.000;                                   0.002;
15/05/2024 13:17:29;    9615.000;                                  -0.030;
15/05/2024 13:17:30;    9616.000;                                  -0.019;
15/05/2024 13:17:31;    9617.000;                                  -0.008;
15/05/2024 13:17:32;    9618.000;                                  -0.040;
15/05/2024 13:17:33;    9619.000;                                  -0.018;
15/05/2024 13:17:34;    9620.000;                                  -0.008;
15/05/2024 13:17:35;    9621.000;                                  -0.025;
15/05/2024 13:17:36;    9622.000;                                  -0.008;
15/05/2024 13:17:37;    9623.000;                                  -0.021;
15/05/2024 13:17:38;    9624.000;                                  -0.018;
15/05/2024 13:17:39;    9625.000;                                  -0.036;
15/05/2024 13:17:40;    9626.000;                                   0.003;
15/05/2024 13:17:41;    9627.000;                                  -0.014;
15/05/2024 13:17:42;    9628.000;                                  -0.032;
15/05/2024 13:17:43;    9629.000;                                   0.006;
15/05/2024 13:17:44;    9630.000;                                   0.017;
15/05/2024 13:17:45;    9631.000;                                  -0.007;
15/05/2024 13:17:46;    9632.000;                                  -0.007;
15/05/2024 13:17:47;    9633.000;                                  -0.018;
15/05/2024 13:17:48;    9634.000;                                  -0.018;
15/05/2024 13:17:49;    9635.000;                                   0.004;
15/05/2024 13:17:50;    9636.000;                                  -0.042;
15/05/2024 13:17:51;    9637.000;                                   0.000;
15/05/2024 13:17:52;    9638.000;                                  -0.006;
15/05/2024 13:17:53;    9639.000;                                  -0.031;
15/05/2024 13:17:54;    9640.000;                                  -0.052;
15/05/2024 13:17:55;    9641.000;                                  -0.024;
15/05/2024 13:17:56;    9642.000;                                  -0.045;
15/05/2024 13:17:57;    9643.000;                                  -0.020;
15/05/2024 13:17:58;    9644.000;                                  -0.031;
15/05/2024 13:17:59;    9645.000;                                  -0.024;
15/05/2024 13:18:00;    9646.000;                                  -0.017;
15/05/2024 13:18:01;    9647.000;                                  -0.016;
15/05/2024 13:18:02;    9648.000;                                  -0.027;
15/05/2024 13:18:03;    9649.000;                                   0.001;
15/05/2024 13:18:04;    9650.000;                                  -0.006;
15/05/2024 13:18:05;    9651.000;                                  -0.037;
15/05/2024 13:18:06;    9652.000;                                  -0.002;
15/05/2024 13:18:07;    9653.000;                                  -0.037;
15/05/2024 13:18:08;    9654.000;                                  -0.019;
15/05/2024 13:18:09;    9655.000;                                  -0.023;
15/05/2024 13:18:10;    9656.000;                                  -0.023;
15/05/2024 13:18:11;    9657.000;                                  -0.016;
15/05/2024 13:18:12;    9658.000;                                   0.012;
15/05/2024 13:18:13;    9659.000;                                  -0.016;
15/05/2024 13:18:14;    9660.000;                                  -0.016;
15/05/2024 13:18:15;    9661.000;                                  -0.012;
15/05/2024 13:18:16;    9662.000;                                  -0.026;
15/05/2024 13:18:17;    9663.000;                                  -0.043;
15/05/2024 13:18:18;    9664.000;                                  -0.047;
15/05/2024 13:18:19;    9665.000;                                  -0.026;
15/05/2024 13:18:20;    9666.000;                                  -0.043;
15/05/2024 13:18:21;    9667.000;                                  -0.022;
15/05/2024 13:18:22;    9668.000;                                  -0.019;
15/05/2024 13:18:23;    9669.000;                                  -0.022;
15/05/2024 13:18:24;    9670.000;                                  -0.033;
15/05/2024 13:18:25;    9671.000;                                  -0.018;
15/05/2024 13:18:26;    9672.000;                                  -0.040;
15/05/2024 13:18:27;    9673.000;                                  -0.029;
15/05/2024 13:18:28;    9674.000;                                  -0.025;
15/05/2024 13:18:29;    9675.000;                                  -0.011;
15/05/2024 13:18:30;    9676.000;                                  -0.004;
15/05/2024 13:18:31;    9677.000;                                  -0.022;
15/05/2024 13:18:32;    9678.000;                                  -0.036;
15/05/2024 13:18:33;    9679.000;                                  -0.022;
15/05/2024 13:18:34;    9680.000;                                  -0.001;
15/05/2024 13:18:35;    9681.000;                                  -0.004;
15/05/2024 13:18:36;    9682.000;                                  -0.029;
15/05/2024 13:18:37;    9683.000;                                  -0.035;
15/05/2024 13:18:38;    9684.000;                                   0.003;
15/05/2024 13:18:39;    9685.000;                                  -0.014;
15/05/2024 13:18:40;    9686.000;                                   0.007;
15/05/2024 13:18:41;    9687.000;                                  -0.018;
15/05/2024 13:18:42;    9688.000;                                   0.010;
15/05/2024 13:18:43;    9689.000;                                  -0.001;
15/05/2024 13:18:44;    9690.000;                                  -0.039;
15/05/2024 13:18:45;    9691.000;                                  -0.000;
15/05/2024 13:18:46;    9692.000;                                  -0.004;
15/05/2024 13:18:47;    9693.000;                                   0.003;
15/05/2024 13:18:48;    9694.000;                                   0.013;
15/05/2024 13:18:49;    9695.000;                                   0.007;
15/05/2024 13:18:50;    9696.000;                                  -0.018;
15/05/2024 13:18:51;    9697.000;                                  -0.028;
15/05/2024 13:18:52;    9698.000;                                  -0.021;
15/05/2024 13:18:53;    9699.000;                                  -0.025;
15/05/2024 13:18:54;    9700.000;                                  -0.017;
15/05/2024 13:18:55;    9701.000;                                  -0.038;
15/05/2024 13:18:56;    9702.000;                                  -0.014;
15/05/2024 13:18:57;    9703.000;                                  -0.010;
15/05/2024 13:18:58;    9704.000;                                  -0.017;
15/05/2024 13:18:59;    9705.000;                                  -0.014;
15/05/2024 13:19:00;    9706.000;                                  -0.010;
15/05/2024 13:19:01;    9707.000;                                  -0.024;
15/05/2024 13:19:02;    9708.000;                                   0.003;
15/05/2024 13:19:03;    9709.000;                                  -0.024;
15/05/2024 13:19:04;    9710.000;                                  -0.007;
15/05/2024 13:19:05;    9711.000;                                  -0.028;
15/05/2024 13:19:06;    9712.000;                                  -0.003;
15/05/2024 13:19:07;    9713.000;                                  -0.014;
15/05/2024 13:19:08;    9714.000;                                  -0.003;
15/05/2024 13:19:09;    9715.000;                                   0.003;
15/05/2024 13:19:10;    9716.000;                                  -0.038;
15/05/2024 13:19:11;    9717.000;                                  -0.028;
15/05/2024 13:19:12;    9718.000;                                  -0.028;
15/05/2024 13:19:13;    9719.000;                                  -0.007;
15/05/2024 13:19:14;    9720.000;                                  -0.031;
15/05/2024 13:19:15;    9721.000;                                  -0.031;
15/05/2024 13:19:16;    9722.000;                                  -0.021;
15/05/2024 13:19:17;    9723.000;                                  -0.017;
15/05/2024 13:19:18;    9724.000;                                  -0.003;
15/05/2024 13:19:19;    9725.000;                                  -0.031;
15/05/2024 13:19:20;    9726.000;                                   0.035;
15/05/2024 13:19:21;    9727.000;                                   0.000;
15/05/2024 13:19:22;    9728.000;                                   0.004;
15/05/2024 13:19:23;    9729.000;                                   0.007;
15/05/2024 13:19:24;    9730.000;                                  -0.024;
15/05/2024 13:19:25;    9731.000;                                   0.007;
15/05/2024 13:19:26;    9732.000;                                  -0.048;
15/05/2024 13:19:27;    9733.000;                                  -0.007;
15/05/2024 13:19:28;    9734.000;                                  -0.007;
15/05/2024 13:19:29;    9735.000;                                  -0.003;
15/05/2024 13:19:30;    9736.000;                                  -0.003;
15/05/2024 13:19:31;    9737.000;                                  -0.021;
15/05/2024 13:19:32;    9738.000;                                   0.010;
15/05/2024 13:19:33;    9739.000;                                   0.000;
15/05/2024 13:19:34;    9740.000;                                  -0.017;
15/05/2024 13:19:35;    9741.000;                                   0.000;
15/05/2024 13:19:36;    9742.000;                                  -0.010;
15/05/2024 13:19:37;    9743.000;                                  -0.024;
15/05/2024 13:19:38;    9744.000;                                  -0.038;
15/05/2024 13:19:39;    9745.000;                                  -0.003;
15/05/2024 13:19:40;    9746.000;                                  -0.010;
15/05/2024 13:19:41;    9747.000;                                  -0.007;
15/05/2024 13:19:42;    9748.000;                                  -0.041;
15/05/2024 13:19:43;    9749.000;                                  -0.021;
15/05/2024 13:19:44;    9750.000;                                  -0.003;
15/05/2024 13:19:45;    9751.000;                                  -0.028;
15/05/2024 13:19:46;    9752.000;                                  -0.031;
15/05/2024 13:19:47;    9753.000;                                  -0.003;
15/05/2024 13:19:48;    9754.000;                                  -0.021;
15/05/2024 13:19:49;    9755.000;                                  -0.017;
15/05/2024 13:19:50;    9756.000;                                  -0.007;
15/05/2024 13:19:51;    9757.000;                                  -0.017;
15/05/2024 13:19:52;    9758.000;                                  -0.059;
15/05/2024 13:19:53;    9759.000;                                  -0.017;
15/05/2024 13:19:54;    9760.000;                                  -0.010;
15/05/2024 13:19:55;    9761.000;                                  -0.010;
15/05/2024 13:19:56;    9762.000;                                  -0.014;
15/05/2024 13:19:57;    9763.000;                                  -0.048;
15/05/2024 13:19:58;    9764.000;                                   0.000;
15/05/2024 13:19:59;    9765.000;                                  -0.003;
15/05/2024 13:20:00;    9766.000;                                  -0.010;
15/05/2024 13:20:01;    9767.000;                                   0.000;
15/05/2024 13:20:02;    9768.000;                                  -0.024;
15/05/2024 13:20:03;    9769.000;                                  -0.010;
15/05/2024 13:20:04;    9770.000;                                   0.007;
15/05/2024 13:20:05;    9771.000;                                  -0.031;
15/05/2024 13:20:06;    9772.000;                                  -0.013;
15/05/2024 13:20:07;    9773.000;                                  -0.021;
15/05/2024 13:20:08;    9774.000;                                  -0.028;
15/05/2024 13:20:09;    9775.000;                                  -0.027;
15/05/2024 13:20:10;    9776.000;                                   0.014;
15/05/2024 13:20:11;    9777.000;                                  -0.010;
15/05/2024 13:20:12;    9778.000;                                   0.000;
15/05/2024 13:20:13;    9779.000;                                  -0.017;
15/05/2024 13:20:14;    9780.000;                                  -0.007;
15/05/2024 13:20:15;    9781.000;                                  -0.031;
15/05/2024 13:20:16;    9782.000;                                   0.021;
15/05/2024 13:20:17;    9783.000;                                  -0.003;
15/05/2024 13:20:18;    9784.000;                                  -0.003;
15/05/2024 13:20:19;    9785.000;                                  -0.013;
15/05/2024 13:20:20;    9786.000;                                  -0.010;
15/05/2024 13:20:21;    9787.000;                                  -0.027;
15/05/2024 13:20:22;    9788.000;                                  -0.007;
15/05/2024 13:20:23;    9789.000;                                   0.000;
15/05/2024 13:20:24;    9790.000;                                   0.007;
15/05/2024 13:20:25;    9791.000;                                  -0.013;
15/05/2024 13:20:26;    9792.000;                                  -0.035;
15/05/2024 13:20:27;    9793.000;                                   0.000;
15/05/2024 13:20:28;    9794.000;                                  -0.059;
15/05/2024 13:20:29;    9795.000;                                  -0.007;
15/05/2024 13:20:30;    9796.000;                                  -0.003;
15/05/2024 13:20:31;    9797.000;                                   0.007;
15/05/2024 13:20:32;    9798.000;                                   0.010;
15/05/2024 13:20:33;    9799.000;                                  -0.017;
15/05/2024 13:20:34;    9800.000;                                   0.004;
15/05/2024 13:20:35;    9801.000;                                  -0.007;
15/05/2024 13:20:36;    9802.000;                                  -0.031;
15/05/2024 13:20:37;    9803.000;                                  -0.017;
15/05/2024 13:20:38;    9804.000;                                  -0.038;
15/05/2024 13:20:39;    9805.000;                                  -0.010;
15/05/2024 13:20:40;    9806.000;                                  -0.038;
15/05/2024 13:20:41;    9807.000;                                  -0.007;
15/05/2024 13:20:42;    9808.000;                                  -0.041;
15/05/2024 13:20:43;    9809.000;                                  -0.021;
15/05/2024 13:20:44;    9810.000;                                  -0.003;
15/05/2024 13:20:45;    9811.000;                                  -0.013;
15/05/2024 13:20:46;    9812.000;                                  -0.007;
15/05/2024 13:20:47;    9813.000;                                   0.000;
15/05/2024 13:20:48;    9814.000;                                  -0.010;
15/05/2024 13:20:49;    9815.000;                                   0.000;
15/05/2024 13:20:50;    9816.000;                                  -0.038;
15/05/2024 13:20:51;    9817.000;                                  -0.010;
15/05/2024 13:20:52;    9818.000;                                  -0.028;
15/05/2024 13:20:53;    9819.000;                                  -0.013;
15/05/2024 13:20:54;    9820.000;                                  -0.017;
15/05/2024 13:20:55;    9821.000;                                  -0.003;
15/05/2024 13:20:56;    9822.000;                                  -0.031;
15/05/2024 13:20:57;    9823.000;                                  -0.010;
15/05/2024 13:20:58;    9824.000;                                  -0.017;
15/05/2024 13:20:59;    9825.000;                                  -0.014;
15/05/2024 13:21:00;    9826.000;                                  -0.024;
15/05/2024 13:21:01;    9827.000;                                  -0.014;
15/05/2024 13:21:02;    9828.000;                                  -0.021;
15/05/2024 13:21:03;    9829.000;                                  -0.007;
15/05/2024 13:21:04;    9830.000;                                   0.000;
15/05/2024 13:21:05;    9831.000;                                  -0.007;
15/05/2024 13:21:06;    9832.000;                                  -0.014;
15/05/2024 13:21:07;    9833.000;                                   0.000;
15/05/2024 13:21:08;    9834.000;                                   0.021;
15/05/2024 13:21:09;    9835.000;                                  -0.010;
15/05/2024 13:21:10;    9836.000;                                   0.004;
15/05/2024 13:21:11;    9837.000;                                   0.010;
15/05/2024 13:21:12;    9838.000;                                  -0.010;
15/05/2024 13:21:13;    9839.000;                                   0.007;
15/05/2024 13:21:14;    9840.000;                                  -0.014;
15/05/2024 13:21:15;    9841.000;                                  -0.003;
15/05/2024 13:21:16;    9842.000;                                  -0.028;
15/05/2024 13:21:17;    9843.000;                                  -0.021;
15/05/2024 13:21:18;    9844.000;                                  -0.024;
15/05/2024 13:21:19;    9845.000;                                   0.000;
15/05/2024 13:21:20;    9846.000;                                   0.000;
