Report Date:;01/07/2024 15:54:41
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240701-WS-Leman-10-2024_2024-07-01_15-54-28-598.wsl
Create Date;01/07/2024 15:54:25

Device Properties
Device;Level TROLL 400
Site;Leman SHL2
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;46
Used Battery;17

Log Configuration
;Log Name;240701-WS-Leman-10-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;01/07/2024 08:35:08 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;958.846 (mBar)
;Depth of Probe:;-0.0146812 (m)
;Head Pressure:;-1.43829 (mBar)
;Temperature:;23.5633 (C)



Log Notes:
Date and Time;Note
01/07/2024 08:35:21;Used Battery: 17% Used Memory: 50%   User Name: clt-sonde
01/07/2024 08:37:02;Manual Start Command
01/07/2024 15:41:29;Used Battery: 17% Used Memory: 34%   User Name: clt-sonde
01/07/2024 15:41:30;Manual Stop Command


Log Data:
Record Count;25455

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
01/07/2024 15:04:21;   23239.000;                                 223.192;
01/07/2024 15:04:22;   23240.000;                                 223.309;
01/07/2024 15:04:23;   23241.000;                                 223.363;
01/07/2024 15:04:24;   23242.000;                                 223.464;
01/07/2024 15:04:25;   23243.000;                                 223.553;
01/07/2024 15:04:26;   23244.000;                                 223.676;
01/07/2024 15:04:27;   23245.000;                                 223.731;
01/07/2024 15:04:28;   23246.000;                                 223.873;
01/07/2024 15:04:29;   23247.000;                                 223.924;
01/07/2024 15:04:30;   23248.000;                                 224.068;
01/07/2024 15:04:31;   23249.000;                                 224.162;
01/07/2024 15:04:32;   23250.000;                                 224.240;
01/07/2024 15:04:33;   23251.000;                                 224.309;
01/07/2024 15:04:34;   23252.000;                                 224.457;
01/07/2024 15:04:35;   23253.000;                                 224.539;
01/07/2024 15:04:36;   23254.000;                                 224.629;
01/07/2024 15:04:37;   23255.000;                                 224.752;
01/07/2024 15:04:38;   23256.000;                                 224.835;
01/07/2024 15:04:39;   23257.000;                                 224.931;
01/07/2024 15:04:40;   23258.000;                                 225.004;
01/07/2024 15:04:41;   23259.000;                                 225.138;
01/07/2024 15:04:42;   23260.000;                                 225.210;
01/07/2024 15:04:43;   23261.000;                                 225.327;
01/07/2024 15:04:44;   23262.000;                                 225.385;
01/07/2024 15:04:45;   23263.000;                                 225.533;
01/07/2024 15:04:46;   23264.000;                                 225.636;
01/07/2024 15:04:47;   23265.000;                                 225.701;
01/07/2024 15:04:48;   23266.000;                                 225.801;
01/07/2024 15:04:49;   23267.000;                                 225.895;
01/07/2024 15:04:50;   23268.000;                                 225.994;
01/07/2024 15:04:51;   23269.000;                                 226.101;
01/07/2024 15:04:52;   23270.000;                                 226.176;
01/07/2024 15:04:53;   23271.000;                                 226.324;
01/07/2024 15:04:54;   23272.000;                                 226.447;
01/07/2024 15:04:55;   23273.000;                                 226.485;
01/07/2024 15:04:56;   23274.000;                                 226.636;
01/07/2024 15:04:57;   23275.000;                                 226.698;
01/07/2024 15:04:58;   23276.000;                                 226.805;
01/07/2024 15:04:59;   23277.000;                                 226.843;
01/07/2024 15:05:00;   23278.000;                                 227.049;
01/07/2024 15:05:01;   23279.000;                                 227.080;
01/07/2024 15:05:02;   23280.000;                                 227.197;
01/07/2024 15:05:03;   23281.000;                                 227.252;
01/07/2024 15:05:04;   23282.000;                                 227.386;
01/07/2024 15:05:05;   23283.000;                                 227.503;
01/07/2024 15:05:06;   23284.000;                                 227.545;
01/07/2024 15:05:07;   23285.000;                                 227.689;
01/07/2024 15:05:08;   23286.000;                                 227.747;
01/07/2024 15:05:09;   23287.000;                                 227.881;
01/07/2024 15:05:10;   23288.000;                                 227.957;
01/07/2024 15:05:11;   23289.000;                                 228.122;
01/07/2024 15:05:12;   23290.000;                                 228.139;
01/07/2024 15:05:13;   23291.000;                                 228.304;
01/07/2024 15:05:14;   23292.000;                                 228.342;
01/07/2024 15:05:15;   23293.000;                                 228.459;
01/07/2024 15:05:16;   23294.000;                                 228.603;
01/07/2024 15:05:17;   23295.000;                                 228.627;
01/07/2024 15:05:18;   23296.000;                                 228.734;
01/07/2024 15:05:19;   23297.000;                                 228.885;
01/07/2024 15:05:20;   23298.000;                                 228.948;
01/07/2024 15:05:21;   23299.000;                                 229.046;
01/07/2024 15:05:22;   23300.000;                                 229.212;
01/07/2024 15:05:23;   23301.000;                                 229.226;
01/07/2024 15:05:24;   23302.000;                                 229.343;
01/07/2024 15:05:25;   23303.000;                                 229.452;
01/07/2024 15:05:26;   23304.000;                                 229.510;
01/07/2024 15:05:27;   23305.000;                                 229.611;
01/07/2024 15:05:28;   23306.000;                                 229.734;
01/07/2024 15:05:29;   23307.000;                                 229.821;
01/07/2024 15:05:30;   23308.000;                                 229.841;
01/07/2024 15:05:31;   23309.000;                                 230.102;
01/07/2024 15:05:32;   23310.000;                                 230.020;
01/07/2024 15:05:33;   23311.000;                                 230.192;
01/07/2024 15:05:34;   23312.000;                                 230.319;
01/07/2024 15:05:35;   23313.000;                                 230.360;
01/07/2024 15:05:36;   23314.000;                                 230.481;
01/07/2024 15:05:37;   23315.000;                                 230.584;
01/07/2024 15:05:38;   23316.000;                                 230.686;
01/07/2024 15:05:39;   23317.000;                                 230.742;
01/07/2024 15:05:40;   23318.000;                                 230.831;
01/07/2024 15:05:41;   23319.000;                                 230.935;
01/07/2024 15:05:42;   23320.000;                                 231.023;
01/07/2024 15:05:43;   23321.000;                                 231.189;
01/07/2024 15:05:44;   23322.000;                                 231.217;
01/07/2024 15:05:45;   23323.000;                                 231.337;
01/07/2024 15:05:46;   23324.000;                                 231.401;
01/07/2024 15:05:47;   23325.000;                                 231.519;
01/07/2024 15:05:48;   23326.000;                                 231.570;
01/07/2024 15:05:49;   23327.000;                                 231.722;
01/07/2024 15:05:50;   23328.000;                                 231.826;
01/07/2024 15:05:51;   23329.000;                                 231.901;
01/07/2024 15:05:52;   23330.000;                                 232.024;
01/07/2024 15:05:53;   23331.000;                                 232.052;
01/07/2024 15:05:54;   23332.000;                                 232.179;
01/07/2024 15:05:55;   23333.000;                                 232.317;
01/07/2024 15:05:56;   23334.000;                                 232.431;
01/07/2024 15:05:57;   23335.000;                                 232.451;
01/07/2024 15:05:58;   23336.000;                                 232.616;
01/07/2024 15:05:59;   23337.000;                                 232.670;
01/07/2024 15:06:00;   23338.000;                                 232.774;
01/07/2024 15:06:01;   23339.000;                                 232.884;
01/07/2024 15:06:02;   23340.000;                                 232.898;
01/07/2024 15:06:03;   23341.000;                                 233.097;
01/07/2024 15:06:04;   23342.000;                                 233.121;
01/07/2024 15:06:05;   23343.000;                                 233.245;
01/07/2024 15:06:06;   23344.000;                                 233.341;
01/07/2024 15:06:07;   23345.000;                                 233.444;
01/07/2024 15:06:08;   23346.000;                                 233.596;
01/07/2024 15:06:09;   23347.000;                                 233.595;
01/07/2024 15:06:10;   23348.000;                                 233.734;
01/07/2024 15:06:11;   23349.000;                                 233.850;
01/07/2024 15:06:12;   23350.000;                                 233.895;
01/07/2024 15:06:13;   23351.000;                                 234.042;
01/07/2024 15:06:14;   23352.000;                                 234.095;
01/07/2024 15:06:15;   23353.000;                                 234.204;
01/07/2024 15:06:16;   23354.000;                                 234.297;
01/07/2024 15:06:17;   23355.000;                                 234.401;
01/07/2024 15:06:18;   23356.000;                                 234.527;
01/07/2024 15:06:19;   23357.000;                                 234.566;
01/07/2024 15:06:20;   23358.000;                                 234.737;
01/07/2024 15:06:21;   23359.000;                                 234.785;
01/07/2024 15:06:22;   23360.000;                                 234.941;
01/07/2024 15:06:23;   23361.000;                                 234.940;
01/07/2024 15:06:24;   23362.000;                                 235.116;
01/07/2024 15:06:25;   23363.000;                                 235.188;
01/07/2024 15:06:26;   23364.000;                                 235.249;
01/07/2024 15:06:27;   23365.000;                                 235.386;
01/07/2024 15:06:28;   23366.000;                                 235.465;
01/07/2024 15:06:29;   23367.000;                                 235.616;
01/07/2024 15:06:30;   23368.000;                                 235.637;
01/07/2024 15:06:31;   23369.000;                                 235.730;
01/07/2024 15:06:32;   23370.000;                                 235.874;
01/07/2024 15:06:33;   23371.000;                                 235.951;
01/07/2024 15:06:34;   23372.000;                                 236.070;
01/07/2024 15:06:35;   23373.000;                                 236.129;
01/07/2024 15:06:36;   23374.000;                                 236.204;
01/07/2024 15:06:37;   23375.000;                                 236.352;
01/07/2024 15:06:38;   23376.000;                                 236.386;
01/07/2024 15:06:39;   23377.000;                                 236.531;
01/07/2024 15:06:40;   23378.000;                                 236.597;
01/07/2024 15:06:41;   23379.000;                                 236.724;
01/07/2024 15:06:42;   23380.000;                                 236.823;
01/07/2024 15:06:43;   23381.000;                                 236.882;
01/07/2024 15:06:44;   23382.000;                                 237.043;
01/07/2024 15:06:45;   23383.000;                                 237.077;
01/07/2024 15:06:46;   23384.000;                                 237.145;
01/07/2024 15:06:47;   23385.000;                                 237.296;
01/07/2024 15:06:48;   23386.000;                                 237.358;
01/07/2024 15:06:49;   23387.000;                                 237.437;
01/07/2024 15:06:50;   23388.000;                                 237.551;
01/07/2024 15:06:51;   23389.000;                                 237.640;
01/07/2024 15:06:52;   23390.000;                                 237.785;
01/07/2024 15:06:53;   23391.000;                                 237.847;
01/07/2024 15:06:54;   23392.000;                                 237.961;
01/07/2024 15:06:55;   23393.000;                                 238.060;
01/07/2024 15:06:56;   23394.000;                                 238.119;
01/07/2024 15:06:57;   23395.000;                                 238.228;
01/07/2024 15:06:58;   23396.000;                                 238.310;
01/07/2024 15:06:59;   23397.000;                                 238.365;
01/07/2024 15:07:00;   23398.000;                                 238.564;
01/07/2024 15:07:01;   23399.000;                                 238.562;
01/07/2024 15:07:02;   23400.000;                                 238.775;
01/07/2024 15:07:03;   23401.000;                                 238.778;
01/07/2024 15:07:04;   23402.000;                                 238.922;
01/07/2024 15:07:05;   23403.000;                                 239.004;
01/07/2024 15:07:06;   23404.000;                                 239.050;
01/07/2024 15:07:07;   23405.000;                                 239.208;
01/07/2024 15:07:08;   23406.000;                                 239.311;
01/07/2024 15:07:09;   23407.000;                                 239.380;
01/07/2024 15:07:10;   23408.000;                                 239.479;
01/07/2024 15:07:11;   23409.000;                                 239.607;
01/07/2024 15:07:12;   23410.000;                                 239.657;
01/07/2024 15:07:13;   23411.000;                                 239.813;
01/07/2024 15:07:14;   23412.000;                                 239.847;
01/07/2024 15:07:15;   23413.000;                                 239.970;
01/07/2024 15:07:16;   23414.000;                                 240.038;
01/07/2024 15:07:17;   23415.000;                                 240.206;
01/07/2024 15:07:18;   23416.000;                                 240.256;
01/07/2024 15:07:19;   23417.000;                                 240.286;
01/07/2024 15:07:20;   23418.000;                                 240.521;
01/07/2024 15:07:21;   23419.000;                                 240.534;
01/07/2024 15:07:22;   23420.000;                                 240.641;
01/07/2024 15:07:23;   23421.000;                                 240.764;
01/07/2024 15:07:24;   23422.000;                                 240.774;
01/07/2024 15:07:25;   23423.000;                                 240.922;
01/07/2024 15:07:26;   23424.000;                                 241.016;
01/07/2024 15:07:27;   23425.000;                                 241.140;
01/07/2024 15:07:28;   23426.000;                                 241.239;
01/07/2024 15:07:29;   23427.000;                                 241.286;
01/07/2024 15:07:30;   23428.000;                                 241.453;
01/07/2024 15:07:31;   23429.000;                                 241.489;
01/07/2024 15:07:32;   23430.000;                                 241.589;
01/07/2024 15:07:33;   23431.000;                                 241.706;
01/07/2024 15:07:34;   23432.000;                                 241.775;
01/07/2024 15:07:35;   23433.000;                                 241.940;
01/07/2024 15:07:36;   23434.000;                                 241.905;
01/07/2024 15:07:37;   23435.000;                                 242.105;
01/07/2024 15:07:38;   23436.000;                                 242.152;
01/07/2024 15:07:39;   23437.000;                                 242.260;
01/07/2024 15:07:40;   23438.000;                                 242.400;
01/07/2024 15:07:41;   23439.000;                                 242.424;
01/07/2024 15:07:42;   23440.000;                                 242.614;
01/07/2024 15:07:43;   23441.000;                                 242.666;
01/07/2024 15:07:44;   23442.000;                                 242.751;
01/07/2024 15:07:45;   23443.000;                                 242.894;
01/07/2024 15:07:46;   23444.000;                                 242.962;
01/07/2024 15:07:47;   23445.000;                                 243.098;
01/07/2024 15:07:48;   23446.000;                                 243.128;
01/07/2024 15:07:49;   23447.000;                                 243.294;
01/07/2024 15:07:50;   23448.000;                                 243.333;
01/07/2024 15:07:51;   23449.000;                                 243.466;
01/07/2024 15:07:52;   23450.000;                                 243.563;
01/07/2024 15:07:53;   23451.000;                                 243.615;
01/07/2024 15:07:54;   23452.000;                                 243.813;
01/07/2024 15:07:55;   23453.000;                                 243.782;
01/07/2024 15:07:56;   23454.000;                                 243.943;
01/07/2024 15:07:57;   23455.000;                                 244.020;
01/07/2024 15:07:58;   23456.000;                                 244.112;
01/07/2024 15:07:59;   23457.000;                                 244.308;
01/07/2024 15:08:00;   23458.000;                                 244.263;
01/07/2024 15:08:01;   23459.000;                                 244.432;
01/07/2024 15:08:02;   23460.000;                                 244.525;
01/07/2024 15:08:03;   23461.000;                                 244.618;
01/07/2024 15:08:04;   23462.000;                                 244.720;
01/07/2024 15:08:05;   23463.000;                                 244.701;
01/07/2024 15:08:06;   23464.000;                                 245.014;
01/07/2024 15:08:07;   23465.000;                                 245.007;
01/07/2024 15:08:08;   23466.000;                                 245.138;
01/07/2024 15:08:09;   23467.000;                                 245.138;
01/07/2024 15:08:10;   23468.000;                                 245.268;
01/07/2024 15:08:11;   23469.000;                                 245.501;
01/07/2024 15:08:12;   23470.000;                                 245.446;
01/07/2024 15:08:13;   23471.000;                                 245.616;
01/07/2024 15:08:14;   23472.000;                                 245.677;
01/07/2024 15:08:15;   23473.000;                                 245.814;
01/07/2024 15:08:16;   23474.000;                                 245.911;
01/07/2024 15:08:17;   23475.000;                                 245.946;
01/07/2024 15:08:18;   23476.000;                                 246.098;
01/07/2024 15:08:19;   23477.000;                                 246.276;
01/07/2024 15:08:20;   23478.000;                                 246.298;
01/07/2024 15:08:21;   23479.000;                                 246.271;
01/07/2024 15:08:22;   23480.000;                                 246.488;
01/07/2024 15:08:23;   23481.000;                                 246.822;
01/07/2024 15:08:24;   23482.000;                                 246.585;
01/07/2024 15:08:25;   23483.000;                                 246.646;
01/07/2024 15:08:26;   23484.000;                                 247.050;
01/07/2024 15:08:27;   23485.000;                                 247.046;
01/07/2024 15:08:28;   23486.000;                                 247.005;
01/07/2024 15:08:29;   23487.000;                                 247.086;
01/07/2024 15:08:30;   23488.000;                                 247.463;
01/07/2024 15:08:31;   23489.000;                                 247.413;
01/07/2024 15:08:32;   23490.000;                                 247.328;
01/07/2024 15:08:33;   23491.000;                                 247.633;
01/07/2024 15:08:34;   23492.000;                                 247.740;
01/07/2024 15:08:35;   23493.000;                                 247.757;
01/07/2024 15:08:36;   23494.000;                                 247.836;
01/07/2024 15:08:37;   23495.000;                                 248.036;
01/07/2024 15:08:38;   23496.000;                                 248.080;
01/07/2024 15:08:39;   23497.000;                                 248.080;
01/07/2024 15:08:40;   23498.000;                                 248.370;
01/07/2024 15:08:41;   23499.000;                                 248.391;
01/07/2024 15:08:42;   23500.000;                                 248.383;
01/07/2024 15:08:43;   23501.000;                                 248.566;
01/07/2024 15:08:44;   23502.000;                                 248.783;
01/07/2024 15:08:45;   23503.000;                                 248.743;
01/07/2024 15:08:46;   23504.000;                                 248.751;
01/07/2024 15:08:47;   23505.000;                                 249.023;
01/07/2024 15:08:48;   23506.000;                                 249.104;
01/07/2024 15:08:49;   23507.000;                                 249.151;
01/07/2024 15:08:50;   23508.000;                                 249.279;
01/07/2024 15:08:51;   23509.000;                                 249.378;
01/07/2024 15:08:52;   23510.000;                                 249.487;
01/07/2024 15:08:53;   23511.000;                                 249.580;
01/07/2024 15:08:54;   23512.000;                                 249.697;
01/07/2024 15:08:55;   23513.000;                                 249.700;
01/07/2024 15:08:56;   23514.000;                                 249.890;
01/07/2024 15:08:57;   23515.000;                                 250.021;
01/07/2024 15:08:58;   23516.000;                                 250.053;
01/07/2024 15:08:59;   23517.000;                                 250.154;
01/07/2024 15:09:00;   23518.000;                                 250.259;
01/07/2024 15:09:01;   23519.000;                                 250.429;
01/07/2024 15:09:02;   23520.000;                                 250.433;
01/07/2024 15:09:03;   23521.000;                                 250.592;
01/07/2024 15:09:04;   23522.000;                                 250.618;
01/07/2024 15:09:05;   23523.000;                                 250.796;
01/07/2024 15:09:06;   23524.000;                                 250.971;
01/07/2024 15:09:07;   23525.000;                                 250.901;
01/07/2024 15:09:08;   23526.000;                                 251.066;
01/07/2024 15:09:09;   23527.000;                                 251.183;
01/07/2024 15:09:10;   23528.000;                                 251.300;
01/07/2024 15:09:11;   23529.000;                                 251.393;
01/07/2024 15:09:12;   23530.000;                                 251.427;
01/07/2024 15:09:13;   23531.000;                                 251.556;
01/07/2024 15:09:14;   23532.000;                                 251.665;
01/07/2024 15:09:15;   23533.000;                                 251.789;
01/07/2024 15:09:16;   23534.000;                                 251.859;
01/07/2024 15:09:17;   23535.000;                                 251.938;
01/07/2024 15:09:18;   23536.000;                                 252.052;
01/07/2024 15:09:19;   23537.000;                                 252.194;
01/07/2024 15:09:20;   23538.000;                                 252.259;
01/07/2024 15:09:21;   23539.000;                                 252.383;
01/07/2024 15:09:22;   23540.000;                                 252.410;
01/07/2024 15:09:23;   23541.000;                                 252.569;
01/07/2024 15:09:24;   23542.000;                                 252.704;
01/07/2024 15:09:25;   23543.000;                                 252.716;
01/07/2024 15:09:26;   23544.000;                                 252.894;
01/07/2024 15:09:27;   23545.000;                                 252.958;
01/07/2024 15:09:28;   23546.000;                                 253.062;
01/07/2024 15:09:29;   23547.000;                                 253.187;
01/07/2024 15:09:30;   23548.000;                                 253.247;
01/07/2024 15:09:31;   23549.000;                                 253.350;
01/07/2024 15:09:32;   23550.000;                                 253.493;
01/07/2024 15:09:33;   23551.000;                                 253.593;
01/07/2024 15:09:34;   23552.000;                                 253.646;
01/07/2024 15:09:35;   23553.000;                                 253.768;
01/07/2024 15:09:36;   23554.000;                                 253.885;
01/07/2024 15:09:37;   23555.000;                                 253.973;
01/07/2024 15:09:38;   23556.000;                                 254.168;
01/07/2024 15:09:39;   23557.000;                                 254.104;
01/07/2024 15:09:40;   23558.000;                                 254.341;
01/07/2024 15:09:41;   23559.000;                                 254.382;
01/07/2024 15:09:42;   23560.000;                                 254.430;
01/07/2024 15:09:43;   23561.000;                                 254.688;
01/07/2024 15:09:44;   23562.000;                                 254.626;
01/07/2024 15:09:45;   23563.000;                                 254.787;
01/07/2024 15:09:46;   23564.000;                                 254.941;
01/07/2024 15:09:47;   23565.000;                                 254.987;
01/07/2024 15:09:48;   23566.000;                                 255.089;
01/07/2024 15:09:49;   23567.000;                                 255.285;
01/07/2024 15:09:50;   23568.000;                                 255.204;
01/07/2024 15:09:51;   23569.000;                                 255.506;
01/07/2024 15:09:52;   23570.000;                                 255.567;
01/07/2024 15:09:53;   23571.000;                                 255.452;
01/07/2024 15:09:54;   23572.000;                                 255.875;
01/07/2024 15:09:55;   23573.000;                                 255.712;
01/07/2024 15:09:56;   23574.000;                                 255.979;
01/07/2024 15:09:57;   23575.000;                                 256.040;
01/07/2024 15:09:58;   23576.000;                                 256.009;
01/07/2024 15:09:59;   23577.000;                                 256.232;
01/07/2024 15:10:00;   23578.000;                                 256.340;
01/07/2024 15:10:01;   23579.000;                                 256.394;
01/07/2024 15:10:02;   23580.000;                                 256.545;
01/07/2024 15:10:03;   23581.000;                                 256.625;
01/07/2024 15:10:04;   23582.000;                                 256.704;
01/07/2024 15:10:05;   23583.000;                                 256.956;
01/07/2024 15:10:06;   23584.000;                                 256.838;
01/07/2024 15:10:07;   23585.000;                                 257.072;
01/07/2024 15:10:08;   23586.000;                                 257.093;
01/07/2024 15:10:09;   23587.000;                                 257.215;
01/07/2024 15:10:10;   23588.000;                                 257.487;
01/07/2024 15:10:11;   23589.000;                                 257.315;
01/07/2024 15:10:12;   23590.000;                                 257.598;
01/07/2024 15:10:13;   23591.000;                                 257.656;
01/07/2024 15:10:14;   23592.000;                                 257.726;
01/07/2024 15:10:15;   23593.000;                                 257.920;
01/07/2024 15:10:16;   23594.000;                                 257.896;
01/07/2024 15:10:17;   23595.000;                                 258.070;
01/07/2024 15:10:18;   23596.000;                                 258.263;
01/07/2024 15:10:19;   23597.000;                                 258.218;
01/07/2024 15:10:20;   23598.000;                                 258.445;
01/07/2024 15:10:21;   23599.000;                                 258.432;
01/07/2024 15:10:22;   23600.000;                                 258.543;
01/07/2024 15:10:23;   23601.000;                                 258.828;
01/07/2024 15:10:24;   23602.000;                                 258.644;
01/07/2024 15:10:25;   23603.000;                                 259.053;
01/07/2024 15:10:26;   23604.000;                                 258.884;
01/07/2024 15:10:27;   23605.000;                                 259.111;
01/07/2024 15:10:28;   23606.000;                                 259.294;
01/07/2024 15:10:29;   23607.000;                                 259.177;
01/07/2024 15:10:30;   23608.000;                                 259.542;
01/07/2024 15:10:31;   23609.000;                                 259.428;
01/07/2024 15:10:32;   23610.000;                                 259.634;
01/07/2024 15:10:33;   23611.000;                                 259.807;
01/07/2024 15:10:34;   23612.000;                                 259.724;
01/07/2024 15:10:35;   23613.000;                                 259.991;
01/07/2024 15:10:36;   23614.000;                                 260.037;
01/07/2024 15:10:37;   23615.000;                                 260.086;
01/07/2024 15:10:38;   23616.000;                                 260.397;
01/07/2024 15:10:39;   23617.000;                                 260.182;
01/07/2024 15:10:40;   23618.000;                                 260.508;
01/07/2024 15:10:41;   23619.000;                                 260.508;
01/07/2024 15:10:42;   23620.000;                                 260.570;
01/07/2024 15:10:43;   23621.000;                                 260.907;
01/07/2024 15:10:44;   23622.000;                                 260.642;
01/07/2024 15:10:45;   23623.000;                                 261.067;
01/07/2024 15:10:46;   23624.000;                                 260.957;
01/07/2024 15:10:47;   23625.000;                                 261.158;
01/07/2024 15:10:48;   23626.000;                                 261.241;
01/07/2024 15:10:49;   23627.000;                                 261.210;
01/07/2024 15:10:50;   23628.000;                                 261.564;
01/07/2024 15:10:51;   23629.000;                                 261.486;
01/07/2024 15:10:52;   23630.000;                                 261.658;
01/07/2024 15:10:53;   23631.000;                                 261.754;
01/07/2024 15:10:54;   23632.000;                                 261.780;
01/07/2024 15:10:55;   23633.000;                                 262.089;
01/07/2024 15:10:56;   23634.000;                                 262.005;
01/07/2024 15:10:57;   23635.000;                                 262.151;
01/07/2024 15:10:58;   23636.000;                                 262.293;
01/07/2024 15:10:59;   23637.000;                                 262.290;
01/07/2024 15:11:00;   23638.000;                                 262.593;
01/07/2024 15:11:01;   23639.000;                                 262.459;
01/07/2024 15:11:02;   23640.000;                                 262.795;
01/07/2024 15:11:03;   23641.000;                                 262.720;
01/07/2024 15:11:04;   23642.000;                                 262.920;
01/07/2024 15:11:05;   23643.000;                                 263.002;
01/07/2024 15:11:06;   23644.000;                                 263.005;
01/07/2024 15:11:07;   23645.000;                                 263.270;
01/07/2024 15:11:08;   23646.000;                                 263.197;
01/07/2024 15:11:09;   23647.000;                                 263.511;
01/07/2024 15:11:10;   23648.000;                                 263.456;
01/07/2024 15:11:11;   23649.000;                                 263.621;
01/07/2024 15:11:12;   23650.000;                                 263.644;
01/07/2024 15:11:13;   23651.000;                                 263.779;
01/07/2024 15:11:14;   23652.000;                                 263.995;
01/07/2024 15:11:15;   23653.000;                                 263.907;
01/07/2024 15:11:16;   23654.000;                                 264.186;
01/07/2024 15:11:17;   23655.000;                                 264.126;
01/07/2024 15:11:18;   23656.000;                                 264.374;
01/07/2024 15:11:19;   23657.000;                                 264.477;
01/07/2024 15:11:20;   23658.000;                                 264.440;
01/07/2024 15:11:21;   23659.000;                                 264.663;
01/07/2024 15:11:22;   23660.000;                                 264.659;
01/07/2024 15:11:23;   23661.000;                                 264.898;
01/07/2024 15:11:24;   23662.000;                                 264.911;
01/07/2024 15:11:25;   23663.000;                                 265.014;
01/07/2024 15:11:26;   23664.000;                                 265.153;
01/07/2024 15:11:27;   23665.000;                                 265.215;
01/07/2024 15:11:28;   23666.000;                                 265.383;
01/07/2024 15:11:29;   23667.000;                                 265.399;
01/07/2024 15:11:30;   23668.000;                                 265.568;
01/07/2024 15:11:31;   23669.000;                                 265.645;
01/07/2024 15:11:32;   23670.000;                                 265.785;
01/07/2024 15:11:33;   23671.000;                                 265.813;
01/07/2024 15:11:34;   23672.000;                                 265.970;
01/07/2024 15:11:35;   23673.000;                                 265.995;
01/07/2024 15:11:36;   23674.000;                                 266.242;
01/07/2024 15:11:37;   23675.000;                                 266.191;
01/07/2024 15:11:38;   23676.000;                                 266.407;
01/07/2024 15:11:39;   23677.000;                                 266.425;
01/07/2024 15:11:40;   23678.000;                                 266.566;
01/07/2024 15:11:41;   23679.000;                                 266.669;
01/07/2024 15:11:42;   23680.000;                                 266.712;
01/07/2024 15:11:43;   23681.000;                                 266.870;
01/07/2024 15:11:44;   23682.000;                                 266.957;
01/07/2024 15:11:45;   23683.000;                                 267.057;
01/07/2024 15:11:46;   23684.000;                                 267.130;
01/07/2024 15:11:47;   23685.000;                                 267.322;
01/07/2024 15:11:48;   23686.000;                                 267.295;
01/07/2024 15:11:49;   23687.000;                                 267.492;
01/07/2024 15:11:50;   23688.000;                                 267.467;
01/07/2024 15:11:51;   23689.000;                                 267.723;
01/07/2024 15:11:52;   23690.000;                                 267.759;
01/07/2024 15:11:53;   23691.000;                                 267.816;
01/07/2024 15:11:54;   23692.000;                                 267.965;
01/07/2024 15:11:55;   23693.000;                                 267.984;
01/07/2024 15:11:56;   23694.000;                                 268.222;
01/07/2024 15:11:57;   23695.000;                                 268.212;
01/07/2024 15:11:58;   23696.000;                                 268.309;
01/07/2024 15:11:59;   23697.000;                                 268.465;
01/07/2024 15:12:00;   23698.000;                                 268.522;
01/07/2024 15:12:01;   23699.000;                                 268.710;
01/07/2024 15:12:02;   23700.000;                                 268.720;
01/07/2024 15:12:03;   23701.000;                                 268.832;
01/07/2024 15:12:04;   23702.000;                                 268.923;
01/07/2024 15:12:05;   23703.000;                                 269.029;
01/07/2024 15:12:06;   23704.000;                                 269.219;
01/07/2024 15:12:07;   23705.000;                                 269.208;
01/07/2024 15:12:08;   23706.000;                                 269.311;
01/07/2024 15:12:09;   23707.000;                                 269.462;
01/07/2024 15:12:10;   23708.000;                                 269.590;
01/07/2024 15:12:11;   23709.000;                                 269.611;
01/07/2024 15:12:12;   23710.000;                                 269.733;
01/07/2024 15:12:13;   23711.000;                                 269.762;
01/07/2024 15:12:14;   23712.000;                                 270.071;
01/07/2024 15:12:15;   23713.000;                                 269.958;
01/07/2024 15:12:16;   23714.000;                                 270.232;
01/07/2024 15:12:17;   23715.000;                                 270.091;
01/07/2024 15:12:18;   23716.000;                                 270.405;
01/07/2024 15:12:19;   23717.000;                                 270.468;
01/07/2024 15:12:20;   23718.000;                                 270.477;
01/07/2024 15:12:21;   23719.000;                                 270.689;
01/07/2024 15:12:22;   23720.000;                                 270.628;
01/07/2024 15:12:23;   23721.000;                                 270.933;
01/07/2024 15:12:24;   23722.000;                                 270.907;
01/07/2024 15:12:25;   23723.000;                                 270.977;
